,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2021-04-19,82.13,83.18,80.39,81.11,81.11,39115461,0.0000,1.0,79.8145,80.7380,49.0708,56.0621,69.0773,-0.4802,-0.0748,0.4054,15.4693,58.3992,90.0000,35.0000,75.1262,79.8145,84.5028,233344488.3442,4899895781.0000
2021-04-16,83.3,83.59,81.53,82.15,82.15,47280570,0.0000,1.0,79.7120,80.6988,50.6235,39.4311,54.9837,-0.5815,-0.1064,0.4751,15.9178,93.4201,95.0000,40.0000,75.0520,79.7120,84.3720,252271324.3120,4939011242.0000
2021-04-15,80.32,83.95,79.97,83.01,83.01,68942819,0.0000,1.0,79.5105,80.5460,51.9140,34.1150,44.1254,-0.7003,-0.2510,0.4493,16.5997,101.3332,100.0000,45.0000,74.9419,79.5105,84.0791,271091745.3800,4986291812.0000
2021-04-14,79.88,80.13,77.935,78.55,78.55,34263832,0.0000,1.0,79.4915,80.2867,45.0073,38.2286,19.1842,-0.8126,-0.5195,0.2931,17.3175,-22.5956,0.0000,50.0000,74.9785,79.4915,84.0045,234714881.0835,4917348993.0000
2021-04-13,79.67,80.72,78.98,80.19,80.19,37767257,0.0000,1.0,79.7015,80.4695,47.3849,59.1862,39.0356,-0.8859,-0.4006,0.4853,17.2663,8.4325,5.0000,55.0000,74.9965,79.7015,84.4065,249778479.2065,4951612825.0000
2021-04-12,82.055,82.18,78.03,78.58,78.58,62098804,0.0000,1.0,79.8170,80.4989,44.6584,75.3707,56.4660,-1.0072,-0.4100,0.5972,17.3855,-7.4863,10.0000,60.0000,74.9588,79.8170,84.6752,235018861.5283,4913845568.0000
2021-04-09,82.8,83.59,82.16,82.76,82.76,32759867,0.0000,1.0,79.9405,80.7009,51.2025,86.1386,82.0572,-1.1565,-0.2521,0.9045,17.5110,93.1356,15.0000,65.0000,75.0888,79.9405,84.7922,280657741.5765,4975944372.0000
2021-04-08,83.32,83.79,82.435,83.35,83.35,41925284,0.0000,1.0,79.8640,80.4841,52.2288,89.5175,87.5890,-1.3826,-0.4724,0.9102,18.3930,112.2509,20.0000,70.0000,75.1461,79.8640,84.5819,285926811.0940,5008704239.0000
2021-04-07,81.32,83.1,80.35,82.2,82.2,35590925,0.0000,1.0,79.5725,80.1825,50.3875,90.8998,88.7697,-1.6102,-0.8068,0.8033,19.3447,81.1680,25.0000,75.0000,75.0352,79.5725,84.1098,271229755.8172,4966778955.0000
2021-04-06,81.21,82.455,80.88,81.44,81.44,29327948,0.0000,1.0,79.3890,79.9701,49.1571,84.7531,92.1938,-1.8110,-1.1049,0.7061,20.2416,80.2818,30.0000,0.0000,74.9971,79.3890,83.7809,258934708.9991,4931188030.0000
2021-04-05,81.74,81.9,80.39,81.43,81.43,32610554,0.0000,1.0,79.0150,79.8154,49.1414,71.2346,91.7360,-1.9875,-1.3919,0.5957,21.0574,76.9782,35.0000,5.0000,74.1382,79.0150,83.8918,267407227.3102,4901860082.0000
2021-04-01,80.155,81.31,79.48,81.09,81.09,40182380,0.0000,1.0,78.8695,79.6454,48.6268,52.7107,70.3296,-2.1365,-1.7369,0.3996,21.8066,64.3828,40.0000,10.0000,74.1176,78.8695,83.6214,255097283.0850,4869249528.0000
2021-03-31,76.57,79.13,76.52,78.5,78.5,43659455,0.0000,1.0,78.7025,79.4933,44.5684,40.3078,51.6382,-2.2364,-2.1173,0.1190,22.4801,-26.6047,45.0000,15.0000,74.0405,78.7025,83.3645,224576240.3528,4829067148.0000
2021-03-30,76.47,76.56,74.85,76.0,76.0,39169250,0.0000,1.0,78.8205,79.5979,40.2392,29.8033,36.1641,-2.2661,-2.3085,-0.0424,22.7446,-110.2935,0.0000,20.0000,74.0665,78.8205,83.5745,201993763.6286,4785407693.0000
2021-03-29,77.03,78.02,76.26,77.14,77.14,37144298,0.0000,1.0,79.2270,79.9766,41.6483,21.6902,33.1209,-2.2555,-2.2643,-0.0088,22.4358,-71.6914,5.0000,25.0000,74.1292,79.2270,84.3248,188479227.0789,4824576943.0000
2021-03-26,76.62,77.4995,75.03,77.41,77.41,49148659,0.0000,1.0,79.6895,80.2752,41.9790,16.5765,20.1249,-2.2533,-2.2910,-0.0377,22.3065,-90.4193,10.0000,30.0000,73.8140,79.6895,85.5650,188479227.0789,4861721241.0000
2021-03-25,75.85,76.95,74.96,76.22,76.22,44735103,0.0000,1.0,80.0445,80.5768,39.9834,17.9057,11.8248,-2.2439,-2.3193,-0.0754,22.0481,-115.2169,0.0000,35.0000,73.9105,80.0445,86.1785,142893074.6434,4812572582.0000
2021-03-24,77.55,78.8,76.4,76.48,76.48,43753642,0.0000,1.0,80.3545,81.0354,40.2709,20.6321,17.7798,-2.2251,-2.2005,0.0246,21.6487,-94.1266,5.0000,40.0000,74.4009,80.3545,86.3081,130978700.4776,4857307685.0000
2021-03-23,80.13,80.34,77.95,78.38,78.38,40466635,0.0000,1.0,80.8775,81.5149,42.3868,24.0118,24.1125,-2.2312,-2.0434,0.1878,21.4124,-57.0635,10.0000,45.0000,74.5512,80.8775,87.2038,171815433.0109,4901061327.0000
2021-03-22,79.99,81.265,79.22,80.3,80.3,39648614,0.0000,1.0,81.1955,81.8449,44.6383,31.0830,20.0040,-2.2782,-2.0065,0.2717,21.3717,-26.0307,0.0000,50.0000,74.7648,81.1955,87.6262,197720852.0695,4941527962.0000
2021-03-19,78.49,79.34,77.59,79.06,79.06,42283391,0.0000,1.0,81.4490,82.0076,42.7732,49.1557,27.9190,-2.3461,-2.1258,0.2203,21.5070,-71.8788,0.0000,55.0000,74.7840,81.4490,88.1140,195491223.4093,4901879348.0000
2021-03-18,81.055,81.62,78.01,78.12,78.12,51036502,0.0000,1.0,81.9750,82.3178,41.3503,67.6951,45.3261,-2.4011,-2.1209,0.2803,21.2318,-66.9683,5.0000,60.0000,74.5321,81.9750,89.4179,166738517.5293,4859595957.0000
2021-03-17,81.75,83.25,80.411,82.63,82.63,43320573,0.0000,1.0,82.5010,82.7597,46.6356,82.5465,74.2222,-2.4712,-1.9880,0.4832,20.9962,-10.0313,0.0000,65.0000,74.7420,82.5010,90.2600,214664761.7897,4910632459.0000
2021-03-16,83.66,84.75,82.255,82.75,82.75,42971552,0.0000,1.0,82.8665,82.7734,46.7868,83.0698,83.5372,-2.5920,-2.2487,0.3433,21.0709,6.5586,0.0000,70.0000,74.4563,82.8665,91.2767,190265467.5921,4953953032.0000
2021-03-15,81.91,83.39,81.2,82.5,82.5,39365424,0.0000,1.0,83.3020,82.7758,46.4432,75.4718,89.8801,-2.6779,-2.5610,0.1169,21.4208,-18.1636,0.0000,75.0000,74.0966,83.3020,92.5074,216186183.3276,4910981480.0000
2021-03-12,79.73,81.19,79.23,81.05,81.05,32937950,0.0000,1.0,83.8655,82.8048,44.4676,55.6465,75.7923,-2.7071,-2.8968,-0.1897,21.5061,-55.7347,5.0000,80.0000,73.6060,83.8655,94.1250,208816400.7522,4871616056.0000
2021-03-11,79.4,81.89,79.37,81.23,81.23,43583719,0.0000,1.0,84.4460,82.9896,44.6619,39.1644,60.7431,-2.6597,-3.1357,-0.4761,21.1048,-56.9766,10.0000,85.0000,73.5928,84.4460,95.2992,180583872.1808,4904554006.0000
2021-03-10,79.75,80.04,77.41,77.52,77.52,45416616,0.0000,1.0,85.0020,83.1748,39.4847,23.8261,30.4041,-2.5406,-3.4134,-0.8727,20.7000,-101.0723,15.0000,90.0000,73.7334,85.0020,96.2706,159829720.2761,4860970287.0000
2021-03-09,76.73,79.215,75.77,78.53,78.53,45088336,0.0000,1.0,85.6715,83.7700,40.4638,18.5336,26.3460,-2.3225,-3.3404,-1.0179,19.8461,-119.6841,20.0000,95.0000,74.6727,85.6715,96.6703,201447227.7133,4906386903.0000
2021-03-08,78.03,79.0,73.86,73.96,73.96,54563874,0.0000,1.0,86.3185,84.3216,33.3611,15.5788,14.7281,-2.0680,-3.3014,-1.2334,18.7492,-168.8006,25.0000,100.0000,75.5563,86.3185,97.0807,174289521.7046,4861298567.0000
2021-03-05,79.0,79.48,74.2,78.52,78.52,58548912,0.0000,1.0,87.0155,85.4123,37.6148,25.5418,14.5268,-1.7596,-2.7384,-0.9788,17.5438,-168.9076,30.0000,100.0000,77.8594,87.0155,96.1716,226730287.7669,4915862441.0000
2021-03-04,80.23,81.8067,76.78,77.75,77.75,60549371,0.0000,1.0,87.4815,86.1378,36.3121,41.9548,17.4816,-1.5149,-2.4442,-0.9293,16.3070,-176.6131,35.0000,100.0000,79.1949,87.4815,95.7681,189471889.2214,4857313529.0000
2021-03-03,84.28,84.38,80.85,80.86,80.86,43541041,0.0000,1.0,87.9885,87.0207,39.4750,55.7084,44.6171,-1.2826,-1.9548,-0.6722,15.2564,-139.5901,40.0000,70.0000,81.0077,87.9885,94.9693,226652891.3631,4917862900.0000
2021-03-02,86.92,86.95,84.04,84.13,84.13,34828157,0.0000,1.0,88.3885,87.6692,43.2367,57.9295,63.7658,-1.1146,-1.6183,-0.5038,14.6141,-85.5069,45.0000,75.0000,82.2175,88.3885,94.5595,269947240.9127,4961403941.0000
2021-03-01,85.365,86.5,83.97,86.39,86.39,32746181,0.0000,1.0,88.5650,88.0418,46.1224,52.5202,58.7424,-0.9886,-1.4983,-0.5097,14.3760,-75.0098,50.0000,80.0000,82.6968,88.5650,94.4332,302621078.9230,4996232098.0000
2021-02-26,83.565,85.59,82.91,84.51,84.51,48815557,0.0000,1.0,88.5275,88.2156,43.1224,45.9125,51.2803,-0.8612,-1.5534,-0.6922,14.0274,-112.3470,55.0000,85.0000,82.5950,88.5275,94.4600,272722391.9230,4963485917.0000
2021-02-25,86.17,87.09,81.92,82.42,82.42,54275246,0.0000,1.0,88.6780,88.6057,39.5687,37.8247,47.5380,-0.6882,-1.4097,-0.7215,13.4636,-141.9874,60.0000,90.0000,83.0142,88.6780,94.3418,263250716.6842,4914670360.0000
2021-02-24,84.33,87.09,82.81,86.94,86.94,40821150,0.0000,1.0,88.9990,89.2568,45.3961,27.9697,38.9193,-0.5078,-0.9929,-0.4852,12.8701,-105.4173,0.0000,95.0000,84.1164,88.9990,93.8816,307027849.3380,4968945606.0000
2021-02-23,83.4,85.11,79.36,84.74,84.74,49720914,0.0000,1.0,89.3875,89.5007,41.4060,23.4793,27.0168,-0.3865,-0.9068,-0.5203,12.3565,-187.7211,0.0000,100.0000,84.0106,89.3875,94.7644,269067994.8987,4928124456.0000
2021-02-22,88.15,88.3,85.21,85.37,85.37,36686163,0.0000,1.0,89.8570,90.0018,42.2458,22.2615,17.9729,-0.2564,-0.5597,-0.3033,11.4090,-109.8445,0.0000,30.0000,84.5459,89.8570,95.1681,225745946.3526,4977845370.0000
2021-02-19,89.75,90.4163,88.69,89.58,89.58,29548273,0.0000,1.0,90.2280,90.4894,48.4895,32.2295,25.4483,-0.1806,-0.1727,0.0079,11.1996,-19.8056,5.0000,35.0000,85.1930,90.2280,95.2630,258632895.0614,5014531533.0000
2021-02-18,89.09,89.6,87.31,88.64,88.64,35624948,0.0000,1.0,90.3255,90.5851,46.8224,46.4991,23.3632,-0.1825,-0.1049,0.0776,11.5950,-53.3529,10.0000,40.0000,85.2690,90.3255,95.3820,257713737.1745,4984983260.0000
2021-02-17,90.56,90.96,88.5701,89.94,89.94,32154497,0.0000,1.0,90.3310,90.7899,48.9018,67.9769,47.8769,-0.2020,0.0789,0.2809,11.8377,-15.2537,15.0000,45.0000,85.2816,90.3310,95.3804,251957741.2094,5020608208.0000
2021-02-16,93.9,94.0,90.7499,91.46,91.46,35105917,0.0000,1.0,90.3065,90.8793,51.4392,77.9516,68.2572,-0.2722,0.1800,0.4522,12.3327,54.6723,20.0000,50.0000,85.2450,90.3065,95.3680,247250072.0600,5052762705.0000
2021-02-12,92.75,94.22,91.9,93.77,93.77,38538353,0.0000,1.0,90.1440,90.8182,55.6047,81.6269,87.7966,-0.3852,0.1517,0.5369,12.6611,98.4264,25.0000,55.0000,85.0327,90.1440,95.2553,267015715.4304,5087868622.0000
2021-02-11,92.9,93.65,91.33,92.66,92.66,35571025,0.0000,1.0,89.9950,90.5075,53.9006,76.7897,77.8010,-0.5194,-0.1219,0.3975,12.7509,82.8798,30.0000,60.0000,85.1483,89.9950,94.8417,243427585.5770,5049330269.0000
2021-02-10,91.5,93.27,90.46,92.35,92.35,42232296,0.0000,1.0,89.9510,90.2809,53.4262,75.6371,79.2831,-0.6188,-0.3564,0.2625,12.9488,67.1570,0.0000,65.0000,85.1866,89.9510,94.7154,238214590.5339,5013759244.0000
2021-02-09,91.39,93.3,90.55,90.91,90.91,37378124,0.0000,1.0,90.1012,90.0631,51.2110,70.8841,73.2851,-0.6844,-0.6188,0.0656,13.2249,41.2025,0.0000,70.0000,84.8764,90.1012,95.3261,223636182.3061,4971526948.0000
2021-02-08,88.31,91.99,87.98,91.47,91.47,47639887,0.0000,1.0,90.4182,89.9740,52.1270,67.1251,74.3429,-0.7008,-0.7982,-0.0973,13.4975,0.5468,5.0000,75.0000,84.3365,90.4182,96.5000,251228033.8407,5008905072.0000
2021-02-05,88.15,88.36,86.875,87.9,87.9,30268677,0.0000,1.0,90.5737,89.8165,46.3111,58.6975,65.0241,-0.6765,-1.0725,-0.3960,14.0082,-71.5186,10.0000,80.0000,84.2387,90.5737,96.9088,215943628.7559,4961265185.0000
2021-02-04,88.22,88.6,87.06,87.84,87.84,30791641,0.0000,1.0,90.9367,90.0183,46.2067,47.1436,62.0081,-0.5775,-1.0435,-0.4660,14.2434,-74.8479,15.0000,85.0000,84.4265,90.9367,97.4470,204427263.4326,4930996508.0000
2021-02-03,88.6,89.48,87.34,87.89,87.89,32312885,0.0000,1.0,91.0612,90.2475,46.2779,31.6161,49.0603,-0.4610,-0.9853,-0.5243,14.5231,-71.9565,20.0000,90.0000,84.6991,91.0612,97.4234,204027371.9911,4961788149.0000
2021-02-02,88.49,89.28,86.95,88.86,88.86,33671407,0.0000,1.0,91.3052,90.4957,47.6306,20.3816,30.3624,-0.3299,-0.9018,-0.5718,14.8645,-75.8730,25.0000,95.0000,85.0754,91.3052,97.5351,219730830.1219,4994101034.0000
2021-02-01,86.83,87.95,84.66,87.66,87.66,42359344,0.0000,1.0,91.4772,90.6679,45.7676,24.0162,15.4254,-0.1870,-0.8808,-0.6938,15.1858,-125.8080,30.0000,100.0000,85.3376,91.4772,97.6169,198198471.1391,4960429627.0000
2021-01-29,87.56,88.33,85.02,85.64,85.64,56735828,0.0000,1.0,91.6797,90.9845,42.4962,39.9347,15.3571,-0.0135,-0.7190,-0.7054,15.2710,-158.4095,35.0000,100.0000,85.7952,91.6797,97.5643,163306731.8564,4918070283.0000
2021-01-28,89.83,89.88,87.3,87.52,87.52,47048362,0.0000,1.0,92.0122,91.5471,44.8904,59.9639,41.2661,0.1629,-0.2963,-0.4592,15.4129,-126.2205,40.0000,95.0000,86.8195,92.0122,97.2050,198788050.2733,4974806111.0000
2021-01-27,91.1,91.88,86.22,88.84,88.84,73341193,0.0000,1.0,92.1672,91.9710,46.6432,71.3878,63.1807,0.2776,0.0560,-0.2216,15.9043,-112.9823,45.0000,100.0000,87.3486,92.1672,96.9859,237812660.6144,5021854473.0000
2021-01-26,94.91,95.7171,93.63,94.71,94.71,59449053,0.0000,1.0,92.3052,92.3006,55.8571,69.2405,75.4450,0.3330,0.3706,0.0375,16.4216,86.7408,50.0000,75.0000,87.7234,92.3052,96.8871,243254939.9536,5095195666.0000
2021-01-25,94.14,95.74,91.4,94.13,94.13,55086943,0.0000,1.0,92.1602,92.0470,55.0232,58.0184,75.5378,0.3237,0.1689,-0.1547,16.2278,61.3821,55.0000,80.0000,87.7103,92.1602,96.6102,241178452.9795,5035746613.0000
2021-01-22,94.42,95.95,91.88,92.79,92.79,71294707,0.0000,1.0,92.0312,91.8277,53.0774,37.7975,56.7386,0.3624,-0.0318,-0.3942,16.0238,59.3461,60.0000,85.0000,87.6684,92.0312,96.3941,226962467.6892,4980659670.0000
2021-01-21,89.34,92.07,88.43,91.53,91.53,54596079,0.0000,1.0,92.0497,91.7264,51.1913,21.7504,41.7788,0.4609,-0.1512,-0.6121,15.7043,-62.2578,65.0000,90.0000,87.6711,92.0497,96.4284,266376003.5000,4909364963.0000
2021-01-20,90.55,90.78,88.6,88.75,88.75,35185810,0.0000,1.0,92.1347,91.7471,46.7005,9.8413,14.8752,0.6139,-0.1730,-0.7870,15.9656,-125.2326,70.0000,95.0000,87.7338,92.1347,96.5357,227978761.1264,4854768884.0000
2021-01-19,89.56,89.58,87.24,89.45,89.45,45115055,0.0000,1.0,92.4932,92.0625,47.7515,13.2622,8.5971,0.8107,0.0847,-0.7260,16.4675,-157.9452,75.0000,100.0000,88.0855,92.4932,96.9010,258322487.1814,4889954694.0000
2021-01-15,90.75,91.59,87.86,88.21,88.21,49340338,0.0000,1.0,92.8627,92.3375,45.6949,27.2049,6.0515,0.9922,0.3411,-0.6511,17.2150,-145.0630,80.0000,100.0000,88.3011,92.8627,97.4244,218220216.0703,4844839639.0000
2021-01-14,91.77,92.36,90.45,90.79,90.79,53408241,0.0000,1.0,93.2947,92.7720,49.5500,48.9485,25.1380,1.1549,0.7896,-0.3653,17.8817,-79.2014,85.0000,45.0000,88.9459,93.2947,97.6436,258300973.2124,4894179977.0000
2021-01-13,93.01,93.89,90.84,91.78,91.78,60712896,0.0000,1.0,93.6112,92.9807,51.1223,67.2217,50.4252,1.2463,1.0880,-0.1582,18.0477,-49.7087,90.0000,50.0000,89.1187,93.6112,98.1038,292694761.9192,4947588218.0000
2021-01-12,97.86,98.97,94.07,95.355,95.355,67435038,0.0000,1.0,93.7612,93.1070,57.3669,69.6711,71.2823,1.2858,1.3522,0.0664,18.1373,87.9655,95.0000,55.0000,89.3232,93.7612,98.1993,315984626.9422,5008301114.0000
2021-01-11,94.025,99.23,93.76,97.25,97.25,48669103,0.0000,1.0,93.5760,92.8704,61.1269,62.5684,79.9576,1.2692,1.3057,0.0365,17.4661,122.1676,100.0000,0.0000,89.1103,93.5760,98.0417,348050675.6238,5075736152.0000
2021-01-08,95.98,96.4,93.27,94.58,94.58,39816400,0.0000,1.0,93.2965,92.4094,57.3886,47.7875,57.7736,1.2601,1.0345,-0.2256,16.7596,63.4303,20.0000,5.0000,89.0936,93.2965,97.4994,334615511.9072,5027067049.0000
2021-01-07,91.33,95.51,91.2,95.16,95.16,42897157,0.0000,1.0,93.0590,92.1809,58.5506,45.7650,49.9739,1.3165,0.9451,-0.3714,16.4148,39.5474,25.0000,10.0000,88.6417,93.0590,97.4763,341103168.1372,5066883449.0000
2021-01-06,91.62,92.28,89.46,90.33,90.33,51911657,0.0000,1.0,92.9470,91.8673,50.6447,49.3104,35.6151,1.4094,0.7581,-0.6512,16.1887,-92.9454,30.0000,15.0000,88.6362,92.9470,97.2578,305173066.7984,5023986292.0000
2021-01-05,92.1,93.2077,91.41,92.77,92.77,34207989,0.0000,1.0,93.1340,92.0292,55.7477,56.0414,51.7060,1.5722,1.0003,-0.5718,16.5026,-27.1367,35.0000,20.0000,88.9716,93.1340,97.2964,325054126.9261,5075897949.0000
2021-01-04,92.11,96.06,90.915,92.3,92.3,51802552,0.0000,1.0,93.1975,91.9512,54.9164,53.0834,60.6100,1.7151,1.0464,-0.6687,16.3568,-1.7655,40.0000,25.0000,89.0205,93.1975,97.3745,307503908.1717,5041689960.0000
2020-12-31,92.1,92.3,90.87,91.71,91.71,24930684,0.0000,1.0,93.1980,91.9145,53.8833,40.5812,55.8082,1.8823,1.1379,-0.7443,16.2034,-64.6571,45.0000,30.0000,89.0214,93.1980,97.3746,331416650.8345,4989887408.0000
2020-12-30,90.78,92.85,90.19,92.29,92.29,25844973,0.0000,1.0,93.2995,91.9360,55.0617,28.0042,42.8321,2.0684,1.2983,-0.7701,16.7499,-63.5505,50.0000,35.0000,89.1742,93.2995,97.4248,327058139.6457,5014818092.0000
2020-12-29,91.66,92.46,89.4301,90.62,90.62,31748211,0.0000,1.0,93.3165,91.8987,52.2026,21.2038,23.1034,2.2609,1.4249,-0.8360,17.3251,-106.8928,55.0000,0.0000,89.2052,93.3165,97.4278,312095260.5405,4988973119.0000
2020-12-28,92.93,93.14,90.82,91.6,91.6,30512512,0.0000,1.0,93.4185,92.0333,54.1222,22.4527,18.0769,2.4699,1.7359,-0.7340,18.0092,-61.9126,60.0000,0.0000,89.4823,93.4185,97.3547,318907205.4796,5020721330.0000
2020-12-24,91.8,92.51,91.31,91.81,91.81,16705909,0.0000,1.0,93.1980,92.0789,54.5304,31.2207,22.4311,2.6534,2.0079,-0.6455,18.4180,-45.0349,65.0000,0.0000,88.4655,93.1980,97.9305,328902683.5486,5051233842.0000
2020-12-23,93.08,93.13,91.46,91.55,91.55,25993348,0.0000,1.0,92.9430,92.1072,54.1235,44.0744,26.8502,2.8148,2.3043,-0.5104,18.9665,-24.5385,70.0000,0.0000,87.4503,92.9430,98.4357,331687001.7152,5034527933.0000
2020-12-22,93.36,93.55,90.53,93.16,93.16,35717836,0.0000,1.0,92.6190,92.1659,57.1317,61.7012,44.3809,2.9424,2.6757,-0.2667,19.5115,-0.3892,75.0000,5.0000,86.1569,92.6190,99.0811,354878671.4877,5060521281.0000
2020-12-21,94.25,95.28,91.08,93.23,93.23,47093891,0.0000,1.0,92.2265,92.0612,57.2631,76.1506,60.9921,3.0091,2.9468,-0.0622,20.0852,26.0934,80.0000,10.0000,85.0315,92.2265,99.4215,328385971.9380,5096239117.0000
2020-12-18,97.27,97.68,93.56,95.92,95.92,51823103,0.0000,1.0,91.7970,91.9382,62.5146,85.5857,79.7305,3.0246,3.2429,0.2183,20.5794,85.4076,85.0000,0.0000,83.9014,91.7970,99.6926,327264688.8190,5143333008.0000
2020-12-17,97.55,97.92,96.25,96.84,96.84,32023734,0.0000,1.0,91.2780,91.5191,64.4345,83.9429,87.7294,2.9700,3.2998,0.3298,20.5776,117.0860,90.0000,5.0000,83.1729,91.2780,99.3831,319717634.9840,5195156111.0000
2020-12-16,97.04,97.27,95.46,96.85,96.85,34909037,0.0000,1.0,90.5630,90.9590,64.4549,74.4855,89.2973,2.8876,3.2307,0.3431,19.9299,112.8367,95.0000,10.0000,82.0347,90.5630,99.0913,329113820.4092,5227179845.0000
2020-12-15,95.93,97.98,95.45,97.12,97.12,57305100,0.0000,1.0,89.8885,90.3389,64.9837,55.7661,74.8021,2.8018,3.0945,0.2927,19.3326,125.1473,100.0000,0.0000,81.3221,89.8885,98.4549,310405662.4589,5262088882.0000
2020-12-14,92.205,95.41,91.85,94.78,94.78,48026426,0.0000,1.0,89.2190,89.6251,62.4472,41.4348,59.3571,2.7286,2.8482,0.1196,18.7038,85.8683,60.0000,5.0000,80.9295,89.2190,97.5085,292058970.3640,5204783782.0000
2020-12-11,91.54,92.33,90.16,91.65,91.65,28368145,0.0000,1.0,88.5515,89.0824,58.6402,34.0156,33.1393,2.6987,2.7306,0.0319,18.3793,49.2983,65.0000,0.0000,80.0144,88.5515,97.0886,261030661.4314,5156757356.0000
2020-12-10,89.55,92.09,89.0297,91.66,91.66,33804412,0.0000,1.0,88.0610,88.8122,58.6583,42.5411,31.8082,2.6908,2.8595,0.1687,18.5076,48.0764,70.0000,0.0000,79.1723,88.0610,96.9497,250441630.3485,5185125501.0000
2020-12-09,92.76,94.7,89.16,89.83,89.83,52170379,0.0000,1.0,87.5420,88.5124,56.3210,53.6820,37.0995,2.6486,2.9814,0.3328,18.6818,59.6979,75.0000,0.0000,78.3476,87.5420,96.7364,226136873.3888,5151321089.0000
2020-12-08,94.05,94.74,91.9,92.92,92.92,33907510,0.0000,1.0,86.9500,88.3737,61.9380,64.8181,58.7156,2.5654,3.2799,0.7145,18.8373,98.3263,80.0000,5.0000,76.9332,86.9500,96.9668,265688424.2553,5203491468.0000
2020-12-07,94.95,95.0,92.97,94.07,94.07,39815654,0.0000,1.0,86.4600,87.8952,64.2019,70.0460,65.2309,2.3868,3.2987,0.9119,18.3851,126.7381,85.0000,10.0000,76.7039,86.4600,96.2161,275239835.5229,5237398978.0000
2020-12-04,92.58,94.58,90.63,94.04,94.04,45570273,0.0000,1.0,86.0505,87.2452,64.1694,77.5142,70.5076,2.1588,3.1575,0.9987,17.6476,133.5711,90.0000,15.0000,76.9403,86.0505,95.1607,271905519.6707,5197583324.0000
2020-12-03,94.06,94.7,92.01,92.31,92.31,35859716,0.0000,1.0,85.4985,86.5299,62.2968,83.9938,74.3993,1.9091,2.9344,1.0253,16.9237,158.0106,95.0000,20.0000,77.0799,85.4985,93.9171,238794966.8833,5152013051.0000
